Iteration,Cycles,Instructions,Cache Misses,Cache References,Elapsed Time,User Time,System Time,CPU Percentage,Maximum resident set size (kbytes)
61,562891405.0,2089880380.0,2740464.0,11383946.0,0.13212495,0.124271,0.008017,99.0,38452.0
62,565839269.0,2089825360.0,2726363.0,11493894.0,0.133688854,0.129814,0.004056,100.0,38476.0
63,559419483.0,2089950647.0,2741372.0,11428155.0,0.15787426,0.141958,0.016223,100.0,38440.0
64,569675288.0,2091317980.0,2525564.0,11247390.0,0.134593029,0.125469,0.008364,98.0,38456.0
65,558130476.0,2089983458.0,2679077.0,11468695.0,0.162589579,0.147095,0.015902,100.0,38496.0
66,566446712.0,2089847852.0,2581360.0,11324765.0,0.133542884,0.118059,0.015741,100.0,38384.0
67,558638482.0,2089961616.0,2687873.0,11261230.0,0.162070792,0.150437,0.011876,99.0,38460.0
68,571300822.0,2091471091.0,2543010.0,11200500.0,0.135814149,0.118862,0.016394,98.0,38480.0
69,562408374.0,2089893229.0,2555309.0,11246494.0,0.13248771,0.121075,0.011717,100.0,38388.0
70,559768587.0,2089910802.0,2691486.0,11437161.0,0.138833842,0.126905,0.012281,99.0,38392.0
71,560759368.0,2089823368.0,2718856.0,11686421.0,0.131896567,0.120066,0.012006,100.0,38424.0
72,562639546.0,2089910556.0,2733876.0,15356537.0,0.132805562,0.117405,0.015654,99.0,38496.0
73,561392168.0,2089887517.0,2639519.0,11351898.0,0.13209457,0.120264,0.012026,100.0,38384.0
74,564540393.0,2089940447.0,2579101.0,11206518.0,0.146197922,0.134531,0.01187,100.0,38452.0
75,556618031.0,2089955974.0,2486386.0,11142376.0,0.1660703,0.158408,0.008123,100.0,38348.0
76,562183011.0,2089923558.0,2677790.0,11354616.0,0.163797568,0.148103,0.016011,100.0,38380.0
77,561351808.0,2089878862.0,2629183.0,11281936.0,0.132239004,0.120402,0.01204,100.0,38388.0
78,557224567.0,2089893952.0,2625350.0,11317073.0,0.16496903,0.149244,0.016134,99.0,38376.0
79,606876028.0,2089846913.0,2665238.0,19591657.0,0.142371903,0.130648,0.011877,99.0,38400.0
80,562252376.0,2089834665.0,2636938.0,11281902.0,0.132183689,0.116367,0.01605,100.0,38380.0
81,563601820.0,2090033870.0,2716217.0,11390812.0,0.133438331,0.125429,0.008092,100.0,38468.0
82,561014335.0,2089928360.0,2758751.0,11505304.0,0.132888885,0.120841,0.011694,99.0,38460.0
83,558509304.0,2089966941.0,2715340.0,11363009.0,0.162826694,0.151227,0.011938,100.0,38496.0
84,560842789.0,2089957678.0,2583193.0,11232905.0,0.163658095,0.135867,0.027972,100.0,38464.0
85,560658365.0,2089859617.0,2500187.0,11159230.0,0.131950557,0.120062,0.012006,99.0,38476.0
86,560948499.0,2089909777.0,2689818.0,11434280.0,0.132828192,0.116965,0.016133,100.0,38496.0
87,568488871.0,2091480136.0,2786578.0,11503542.0,0.134605743,0.114382,0.019721,99.0,38488.0
88,564499744.0,2089869952.0,2527712.0,11150115.0,0.132586957,0.124824,0.008053,99.0,38448.0
89,558958416.0,2089918855.0,2652100.0,11271144.0,0.162813914,0.155208,0.007959,100.0,38392.0
90,561864602.0,2089924712.0,2759979.0,11423599.0,0.151489508,0.131832,0.019974,99.0,38468.0
91,561653803.0,2090193035.0,2845538.0,11546560.0,0.13199777,0.124165,0.00801,100.0,36740.0
92,558875419.0,2090132432.0,2543897.0,11209423.0,0.163558919,0.13979,0.023964,99.0,38384.0
93,564422633.0,2090179948.0,2450894.0,11153145.0,0.156531898,0.153236,0.004032,100.0,36744.0
94,561058941.0,2089895821.0,2583892.0,11294338.0,0.132226642,0.124397,0.008025,99.0,38384.0
95,558309702.0,2089895993.0,2643590.0,11305076.0,0.164776617,0.144931,0.020129,99.0,38436.0
96,568682267.0,2091455916.0,2794619.0,11475833.0,0.134056785,0.121918,0.011798,98.0,38492.0
97,567064237.0,2089959314.0,2738074.0,11463392.0,0.157080229,0.137317,0.020193,100.0,38480.0
98,561640980.0,2089957400.0,2584628.0,11185919.0,0.163523859,0.143815,0.019974,100.0,38376.0
99,559961559.0,2089968568.0,2677054.0,11307991.0,0.164894091,0.145094,0.020151,100.0,38460.0
100,561811607.0,2089904077.0,2657309.0,11289947.0,0.163102921,0.143405,0.019917,100.0,38400.0
